imgPath,caption,chartType,xAxis,yAxis
statista_dataset/dataset_copy/imgs/11089.png," This statistic shows the number of launched and successfully completed projects on crowd funding website Kickstarter.com from 2010 to 2014. In 2013, 19,911 projects successfully raised their pledged amount of seed capital in agreement with the website's all-or-nothing funding method. ",column,Unnamed: 0,Number of projects
statista_dataset/dataset_copy/imgs/8752.png," This statistic depicts the share of net sales of EssilorLuxottica worldwide in 2019, by region. That year, 52.64 percent of the company's net sales came from North America. EssilorLuxottica was formed by the incorporation of Luxottica by Essilor in 2018. ",pie,Unnamed: 0,Share of net sales
statista_dataset/dataset_copy/imgs/22380.png," This statistic depicts the obesity rates for adults in Arkansas in 2019, by ethnicity. In that year, 45 percent of black adults in Arkansas were obese. Although once believed to be primarily a developed world issue, obesity is becoming more of a problem in developing nations as well. ",table,Unnamed: 0,Obesity rate
statista_dataset/dataset_copy/imgs/9680.png," This statistic shows Praxair's revenue between 2007 and 2017. Praxair, Inc. is the largest industrial gases company in North and South America and one of the largest worldwide. In 2017, the corporation generated around 11.4 billion U.S. dollars of revenue. As of October 31, 2018, a merger of equals between Praxair and Linde was completed. The newly formed company is known as Linde plc. ",column,Unnamed: 0,Revenue in million U.S. dollars
statista_dataset/dataset_copy/imgs/23418.png," This is an annual report of the net leasable area of shopping malls in the United States with less than 100,001 square feet of gross leasable area. In 1986, small* shopping malls operating within the United States housed a total of 1,462 million square feet of leasable space. ",bar,Unnamed: 0,Net leasable space in million square feet
statista_dataset/dataset_copy/imgs/8277.png," This statistic depicts the net sales share of Levi Strauss worldwide in 2019, by brand. In 2019, sales of Levi brand products made up 87 percent of Levi Strauss' total net sales.",pie,Unnamed: 0,Net sales share
statista_dataset/dataset_copy/imgs/1294.png," Life expectancy in the United Kingdom was below 39 years in the year 1765, and over the course of the next two and a half centuries, it is expected to have increased by more than double, to 81.1 by the year 2020. Although life expectancy has generally increased throughout the UK's history, there were several times where the rate deviated from its previous trajectory. These changes were the result of smallpox epidemics in the late eighteenth and early nineteenth centuries, new sanitary and medical advancements throughout time (such as compulsory vaccination), and the First world War and Spanish Flu epidemic in the 1910s. ",line,Unnamed: 0,Life expectancy in years
statista_dataset/dataset_copy/imgs/24867.png," This statistic shows the share of households in Iceland that had access to the internet from 2005 to 2018. Internet penetration grew in Iceland during this period. In 2018, 99 percent of Icelandic households had internet access. ",column,Unnamed: 0,Share of households
statista_dataset/dataset_copy/imgs/78.png," This statistic shows the annual inflation rate in the U.S. from 2010 to 2019 with additional projections up to 2021. The data represents U.S. city averages. The base period was 1982-84. In economics, the inflation rate is a measurement of inflation, the rate of increase of a price index (in this case: consumer price index). It is the percentage rate of change in prices level over time. The rate of decrease in the purchasing power of money is approximately equal. According to the forecast, prices will increase by 0.62 percent in 2020. The annual inflation rate for previous years can be found here and the consumer price index for all urban consumers here. The monthly inflation rate for the United States can also be accessed here. Inflation in the U.S. Inflation is a term used to describe a general rise in the price of goods and services in an economy over a given period of time. Inflation in the United States is calculated using the consumer price index (CPI). The consumer price index is a measure of change in the price level of a preselected market basket of consumer goods and services purchased by households. This forecast of U.S. inflation was prepared by the International Monetary Fund. They project roughly a 2.24 percent annual rise in the general level of prices until 2021. This means that a product bought today for about 100 U.S. dollars will cost about 102.24 U.S. dollars next year, and so on. Considering the annual inflation rate in the United States in recent years, a 2.24 percent inflation rate is a very moderate projection. Although the moderate inflation of prices between two and three percent is considered normal in a modern economy, countriesâ€?central banks try to prevent severe inflation and deflation to keep the growth of prices to a minimum. Severe inflation is considered dangerous to a countryâ€™s economy because it can rapidly diminish the populationâ€™s purchasing power and thus damage the GDP . ",column,Unnamed: 0,Inflation rate
statista_dataset/dataset_copy/imgs/1357.png," The spread of the coronavirus (COVID-19) in Italy has hit females slightly more than males. In fact, as the chart shows, 51.5 percent of individuals infected with the virus was female, while 48.5 percent was male. However, data suggest that mortality rate had been higher for males rather than females. Since the first case was detected at the end of January in Italy, coronavirus spread fast, but the number of daily new cases slowed down in May, before accelerating again from mid-August. As of January 5, 2021, the authorities reported more than 2.1 million cases in the country. The area mostly hit by the virus was the North, in particular the region of Lombardy. For a global overview visit Statista's webpage exclusively dedicated to coronavirus, its development, and its impact. ",pie,Unnamed: 0,Share of infected individuals
statista_dataset/dataset_copy/imgs/24352.png," As of August 2020, U.S. user engagement with Facebook had declined by nine percent compared to 2018. Instagram made gains of eight percent during the measured period, and Twitter was the big winner with 78 percent increase in user engagement during that time. ",table,Unnamed: 0,Share of respondents
